core,sku,offer_id,ad_days_baseline,ad_views_baseline,spend_baseline,units_baseline,stock_baseline,price_baseline,price_swing_baseline,в_когорте,причина_исключения
CORE_A,1134976428,4977,7,10,0.0,0.0,8.0,4965.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1134976513,4976,7,18,0.0,0.0,11.0,4965.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1134976523,4972,6,12,0.0,0.0,14.0,1795.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1134976554,4982,6,10,0.0,0.0,5.0,4965.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1134976557,4964,13,50,0.0,0.0,80.0,1423.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1134976561,4953,10,22,10.73,0.0,78.0,4567.0,132.0,0,назначен_в_снятие_волны_1
CORE_A,1134976622,4971,12,56,27.23,3.0,0,7329.67,47.0,0,"вмешательство_в_журнале:rollback,up10"
CORE_A,1134976716,4966,13,41,0.0,0.0,45.0,1423.0,0.0,1,
CORE_A,1134976750,4965,13,2207,216.73,0.0,61.0,1423.0,0.0,0,вмешательство_в_журнале:floor
CORE_A,1134976774,4961,11,38,0.0,0.0,20.0,15933.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1135024178,4955,13,55,7.07,0.0,0,13569.67,392.0,0,назначен_в_снятие_волны_1
CORE_A,1137065664,5009,13,47,0.0,0.0,9.0,16317.0,288.0,0,назначен_в_снятие_волны_1
CORE_A,1137065683,4990,8,92,0.0,0.0,8.0,6536.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137065735,5000,13,47,0.0,0.0,17.0,2305.0,45.0,0,назначен_в_снятие_волны_1
CORE_A,1137065756,4992,0,0,0.0,0.0,4.0,6493.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137065803,5008,13,59,0.0,0.0,4.0,15188.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137065906,4991,7,29,0.0,0.0,8.0,6536.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137065958,4999,12,47,0.0,0.0,15.0,2295.0,15.0,1,
CORE_A,1137066020,5010,13,76,0.0,0.0,4.0,15188.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066102,5013,7,26,0.0,0.0,5.0,6208.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066132,5011,0,0,0.0,0.0,0,61321.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066155,4996,0,0,0.0,0.0,0,45000.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066179,5028,0,0,0.0,0.0,0,2481.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066180,4998,13,46,0.0,1.0,28.0,2305.0,45.0,0,"вмешательство_в_журнале:rollback,up10"
CORE_A,1137066193,5030,12,31,27.86,0.0,978.0,3137.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066202,5017,7,12,0.0,0.0,5.0,6208.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066213,5019,7,13,0.0,0.0,5.0,6208.0,0.0,0,назначен_в_снятие_волны_1
CORE_A,1137066236,5012,7,23,0.0,0.0,5.0,6208.0,0.0,0,назначен_в_снятие_волны_1
