# oz_acc1: реклама 2026-07-27..2026-08-15 (19 дн), поиск 4 нед с 2026-07-13, продажи вся история, маржа: margin_safe = margin_own_live - 10.6 п.п.; построено 2026-08-17 — трафика нет и не было
sku,offer_id,name,in_ads,bid,n_camp,camp_titles,ad_views,ad_clicks,ctr,cpc,ad_spend,spend_30d,ad_orders,ad_rev,ad_drr,ad_cr,ad_days_shown,clicks14,spend14,ad_orders14,ad_rev14,s_demand,s_views,s_orders,s_gmv,pos_avg,pos_best,s_views_all,s_orders_all,s_demand_all,s_weeks,qty30,rev30,qty90,rev90,qty_all,rev_all,n_post,canc,cancel_share,last_sale,days_since_sale,free_fbo,our_price,buyer_price,margin_own_live,margin_safe,net_live,cr_bucket,ceiling_live,ceiling_safe,headroom,segment,tier,note
5286588544,6398X6,Комплект картриджей TNP-57 (6 шт.) на 150000 страниц для принтеров Konica Minolta Bizhub 4402P,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,173707.0,,44.57,34.0,77413.97,0.0539,3702.6,2713.6,,no_traffic,,вне рекламы; спроса по фразам тоже нет
904484633,3955,Картриджи 44059228-44059225 для принтеров OKI Data MC860,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4518320358,41521,Картридж для Samsung 5935,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4451922705,00772,Комплект картриджей для Canon Pixma S820d,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153741868,2090,"Картридж MPC7501EM для принтеров Ricoh Aficio MPC6501, MPC7501 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
863388942,0009,"Картриджи TN-320 для принтеров Brother HL-4150CDN, HL 4570 cdw, MFC-9460CDN, MFC956",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153803281,3006,"Картридж 12A6865 для принтеров Lexmark и LaserPrinter T620, LP-T622, LP X620 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,9362.0,,,,,0.0389,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5322425382,2650X10,Комплект картриджей SPC250Bk (10 шт.) на 20000 страниц для принтеров Ricoh Aficio SPC250DN,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,59636.0,,46.62,36.0,27804.94,0.0539,1337.0,995.9,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153406511,1121,Картридж 106R01475 для принтеров Xerox и Phaser 6121 желтый,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,7136.0,,27.66,17.1,1973.49,0.0389,62.9,33.6,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4489632913,152015,Тонер-картридж для Canon ImageClass D781,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930624562,2560,"Картридж T016 для принтеров Epson и Stylus Photo 2000, Stylus Photo 2000P набор cmyk lclm",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930641283,0692,Картридж CLP-M600A для принтеров Samsung и CLP-600 пурпурный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,7544.0,,,,,0.0389,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930631317,2983,"Картриджи 106R03745-106R03748 для принтеров Xerox VersaLink C7020, VersaLinkC7025",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
653387894,0528,"Картридж KX-FA85A для принтеров Panasonic KX-FLB801, KX FLB802, KXFLB803 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930626962,2520,"Картридж TN-310K для принтеров Konica Minolta и Bizhub 350, BizHub 351, CF-2203 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930616273,3061,Картридж TK-5290C для принтеров Kyocera и Ecosys P7240cdn голубой,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1771.0,,26.9,16.3,476.38,0.0558,21.6,11.2,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153749326,2106,"Картридж 610 для принтеров Ricoh и Aficio FT-6645, FT 6655, FT6665, FT-7650, FT7660, FT 7670 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153756222,2435,"Картридж NPG-10 для принтеров Canon и NP-6050, NP 6550, NP6750 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,5135.0,,,,,0.0389,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
873319506,4121,"Картриджи №831 для принтеров HP Latex 310, Latex 315 набор cmyk lclm",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153797411,2859,"Картриджи T6031-T6039 для принтеров Epson Stylus Pro 7800, Stylus Pro 7880 набор cmyk lclm",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,34472.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1165191810,2808,"Картридж 006R01146 для принтеров Xerox CopyCentre 265, CopyCentre 275, WC265, WC-275, WC 5665, WC 5675 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15500.0,,23.82,13.2,3692.86,0.0539,157.1,68.5,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4451998561,028232,Картридж для Canon MultiPASS C100,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
874373669,4476,"Картриджи 730CMYKGY для принтеров HP DesignJet T1700, DJ T1700dr",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
866443328,1356,Картридж 106R01524 для принтеров Xerox и Phaser 6700 пурпурный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4797036314,11881,Картридж для Canon i-SENSYS FAX-L3000,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4476923185,06843,Картридж для Ricoh Aficio FT-4615,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930639736,2437,"Картридж C-EXV28Bk для принтеров Canon и iR Advance 5051, iR Advance 5250 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,31179.0,,24.2,13.6,7544.56,0.0539,322.5,144.4,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930616483,0581,"Картридж TN-230M для принтеров Brother и HL-3040CN, HL 3070CW, MFC-9010CN, MFC9120CN пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,4211.0,,28.46,17.9,1198.65,0.0434,42.9,23.6,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153657083,1683,"Картридж 9967000877 для принтеров Konica Minolta и Page-Pro 1480MF, Page-Pro 1490MF черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5283423001,5978X6,"Комплект лент HSe-631 (6 шт.) на 48 метров для принтеров Brother PT-D210, PT D210VP, PTD450VP, PT-D600VP, PTE110VP, PT E300VP",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5283348464,5975X10,"Комплект лент BLK6YBA14 (10 шт.) на 20 метров для принтеров Epson LabelWorks 1000P, LW 600P, LW 700, LW-900, LW Z700",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4515703581,33505,Картридж для P3200D,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5258799236,3524X6,"Комплект лент HSE-231 (6 шт.) на 6 метров для принтеров Brother PT-E300, PT E550, PTP700, PT-P750W",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153763677,2567,"Картридж T0331 для принтеров Epson и Stylus 950, Stylus 960 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,719.0,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4489623621,13322,Картридж для Sharp 2114,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153725033,1919,"Картридж T5969 для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 светло-светло-черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1139101710,5035,"Картридж 82 M для принтеров HP DesignJet 500, DJ 510, DJ 800 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153895187,3682,"Картридж T01C1 для принтеров Epson WorkForce Pro C529, WF Pro C579 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10766.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5170965259,7139,"Тонер TK-1170/TK-1150 TK-1200/TK1140/TK-1120 TK-1130/TK1160 для принтеров Kyocera ECOSYS M2030DN, M2035DN, M2135dn, M2235dn, M2530, M2535DN, M2635dn, M2640idw M2735dn M2835dw P2335d FS-1025MFP черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1132.0,,22.53,11.9,255.05,0.0558,11.1,4.4,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5291532578,6968X10,Комплект картриджей TNP80K (10 шт.) на 130000 страниц для принтеров Konica Minolta Bizhub C3320i,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5233310457,0044X10,Комплект картриджей 106R01203 (10 шт.) на 20000 страниц для принтеров Xerox Phaser 6110,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,25279.0,,46.92,36.3,11860.27,0.0539,570.8,426.2,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5285702591,6310X2,Комплект тонер-картриджей T04K (2 шт.) на 22000 страниц для принтеров Canon iR-C475i,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
873313491,3737,"Чернила GT51 для принтеров HP DeskJet GT5810, DeskJetGT5820, Ink Tank 115 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,707.0,,14.42,3.8,101.98,0.0673,4.5,-0.6,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5272438635,4819X10,"Комплект фотобарабанов 013R00686 (10 шт.) на 2000000 страниц для принтеров Xerox AltaLink B8155, B8170",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,217949.0,,46.24,35.6,100773.19,0.0539,4841.7,3592.5,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5265163859,4255X10,"Комплект лент TZe-731 (10 шт.) на 80 метров для принтеров Brother PT-1000, PT 1005, PT1010, PT-1080, PT1090, PT 1100",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,12385.0,,46.45,35.9,5752.55,0.0539,276.5,206.1,,no_traffic,,вне рекламы; спроса по фразам тоже нет
866442924,1428,"Картридж 43502001 для принтеров OKI и B4600, B4600N черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1163041059,1928,"Картридж T6367 для принтеров Epson Stylus Pro 7700, Stylus Pro 7890 светло-черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,11077.0,,25.04,14.4,2774.12,0.0539,119.6,56.1,,no_traffic,,вне рекламы; спроса по фразам тоже нет
906875061,1096,"Картридж 106R01601 для принтеров Xerox и Phaser 6500, WC 6505 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1714.0,,27.56,17.0,472.34,0.0558,21.6,11.5,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153228244,0526,"Фотобарабан KX-FA78A DU для принтеров Panasonic KX-FL501, KX FL502, KXFL503RU черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
3557211041,6777,"Картридж W9022MC для принтеров HP Color LaserJet E74245, CLJ E75245 желтый",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,28804.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
873319550,4131,Картридж W2000A для принтеров HP Color LJ M751 черный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,12554.0,,25.23,14.6,3167.68,0.0539,136.8,64.9,,no_traffic,,вне рекламы; спроса по фразам тоже нет
864225228,1021,"Картриджи 44315321-44315324 для принтеров OKI Data C610cdn, DataC610dn",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,25288.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4515727581,35734,Фотобарабан для Xerox WorkCentre 5865,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5241693561,1475X2,"Комплект лент PC-72RF (2 шт.) на 576 страниц для принтеров Brother FAX-T, FAX T102",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
874376112,4173,"Лента DK-22212 для принтеров Brother QL-1050, QL 1060, QL500, QL-550, QL560, QL 570, QL 650, QL700 QL720 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2802.0,,29.86,19.3,836.54,0.0434,30.2,17.4,,no_traffic,,вне рекламы; спроса по фразам тоже нет
864225768,1338,"Картридж 006R01177 для принтеров Xerox и WorkCentre 7328, WC 7335, WC 7345, WC-7346, WCP C2128, WCP C2636 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
2810710015,6312,Картридж T04M для принтеров Canon iR C475i пурпурный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,20861.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4797041316,18335,Картридж для Ricoh Aficio FAX-2210,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
863385775,3383,"Фотобарабан C-EXV42 DU для принтеров Canon iR-2202, iR-2204 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,8551.0,,27.11,16.5,2318.55,0.0389,73.6,38.3,,no_traffic,,вне рекламы; спроса по фразам тоже нет
870872502,2289,"Картриджи 006R01175-006R01178 для принтеров Xerox и WorkCentre 7328, WC 7335, WC 7345, WC-7346, WCP C2128, WCP C2636",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,50395.0,,21.53,10.9,10851.17,0.0539,448.7,160.2,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930640978,0625,"Картридж 113R00619 для принтеров Xerox и DocumentCentre 423, DocuCentre 428, WCP423, WCP 428 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,21232.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5238221799,0419X6,"Комплект картриджей 92298X (6 шт.) на 52800 страниц для принтеров Canon EP-E, EX, LBP 1260, LJ 4, LJ 4M",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
930620158,1687,Картридж TK-820K для принтеров Kyocera Mita FS-C8100DN черный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,15000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5273236202,4997X10,"Комплект картриджей T7891 (10 шт.) на 40000 страниц для принтеров Epson WorkForce Pro WF-5110, WF 5190, WF5620, WF-5690",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,22279.0,,46.86,36.3,10439.54,0.0539,502.4,375.6,,no_traffic,,вне рекламы; спроса по фразам тоже нет
866443694,1551del,"Картридж C2P24AE для принтеров HP OfficeJet Pro 6230, OfficeJet Pro 6830 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1522.0,,26.34,15.7,400.89,0.0558,18.1,9.1,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5286687802,6414X6,Комплект картриджей TK-5490B (6 шт.) на 16800 страниц для принтеров Kyocera ECOSYS MA2101cfx,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,45.61,35.0,20526.29,0.0539,984.4,727.2,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153660602,1673,"Картридж 8938623 для принтеров Konica Minolta и Magicolor 7440, Magicolor 7450 пурпурный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5283855497,6016X6,"Комплект лент TZEM931 (6 шт.) на 48 метров для принтеров Brother PT-D210, PT D210VP, PTD450VP, PT-D600VP, PTE110VP, PT E300VP",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153216297,0472,"Картридж S050613 для принтеров Epson AcuLaser 1700, 1750, X17 голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153462523,1443,Картриджи PFI-703 для принтеров Canon и iPF iPF810,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,49177.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5277160747,5258X10,Комплект картриджей 106R01316 (10 шт.) на 120000 страниц для принтеров Xerox WorkCentre 6400,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153807105,3093,"Картридж CF470X для принтеров HP и Color LJ Flow M681dh, LJ Flow M681f черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,13293.0,,25.31,14.7,3364.2,0.0539,145.4,69.5,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5250482607,2230X10,"Комплект фотобарабанов DK-130 DU (10 шт.) на 1000000 страниц для принтеров Kyocera FS-1100, FS-1300",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,68068.0,,46.6,36.0,31721.75,0.0539,1525.3,1136.7,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5237580240,0257X10,"Комплект картриджей 106R01412 (10 шт.) на 80000 страниц для принтеров Xerox Phaser 3300, Phaser 3300 MFP",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,40639.0,,46.81,36.2,19023.06,0.0539,915.3,683.0,,no_traffic,,вне рекламы; спроса по фразам тоже нет
652352854,0813,"Картридж CE321A для принтеров HP и LJ Pro Color CM1415fn, LJ Pro Color CP1525n голубой",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0.0673,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
4492435108,210814,Картридж для Sharp AL-1630,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1131187415,4943,"Картридж C925X72G для принтеров Lexmark и LaserPrinter C925, LP X925 черный",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,18335.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
1153758843,2457,Картридж 12A7310 для принтеров Lexmark и T420 черный,False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,12273.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
5278689517,5455X6,"Комплект фотобарабанов 108R00645 (6 шт.) на 210000 страниц для принтеров Xerox Phaser 6300, Phaser 6350",False,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,45000.0,,,,,0.0539,,,,no_traffic,,вне рекламы; спроса по фразам тоже нет
